,author_name,published_date,updated_date,like_count,text
49,Ami Arifin,2022-09-15T11:48:43Z,2022-09-15T11:48:43Z,0,"Mantab ,pantang mundur sebelum ada hasil"
50,Siti Susanti,2022-09-15T06:21:30Z,2022-09-15T06:21:30Z,0,"Saya dan keluarga saya tidak akan memilih Pak Jokowi dan keluarganya lagi bahkan Partai yang mengusungnya karena menurut saya sudah tidak Pro Rakyat lagi ☹️ <br>Tolong Pak Jokowi, dengarkan suara rakyatmu.. Lebih baik hentikan saja Anggaran Proyek Cepat Jakarta - Bandung daripada harus menaikkan Harga BBM. Kami sangat kecewa."
51,Iman Zainal,2022-09-15T06:12:05Z,2022-09-15T06:12:05Z,0,Pemerintah itu gk mungkin mau berbiat rakyat sengkara
52,umt Rsl,2022-09-15T03:20:53Z,2022-09-15T03:20:53Z,0,Anda pernah punya perusahaan dan karyawan? Kalau karyawan hasil kerjanya tdk memuaskan anda apakah anda akan diam saja tanpa memberi masukan &quot;demo&quot;? Masalah melampaui anggaran yg diinfokan karyawan apakah itu disebut keberhasilan atau mengeluh gagal?
53,noya nadin,2022-09-14T21:00:13Z,2022-09-14T21:00:13Z,0,"MAHASISWA ,ORMAS ,OJOL, STM PELAJAR DAN EMAK EMAK  JANGAN PERCAYA TV  NASIOANALL  ITU   BUZZER SEMUA  BAYARAN OLIGARKI....MEREKA SENJATANYA BUAT BERITA ADU DOMBA MENGAKIBATKAN RAKYAT SUSAH ADU DOMBA..MAKA SEMUA 98 !!!! M A T I K A N  TV  LISTRIK JUGA NAIK <a href=""about:invalid#zCSafez""></a>"
54,ali habshy,2022-09-14T12:08:09Z,2022-09-14T12:08:09Z,0,Mahasiswa Islam koq anarkis
55,The Real Sana,2022-09-14T09:50:21Z,2022-09-14T09:50:21Z,0,"Yaudah Buat Pemerintah BBM Di Gratisan Aja, Asalkan Udara Bersih+oksigen Harus Bayar"
56,Jo Marcello,2022-09-14T08:14:40Z,2022-09-14T08:14:40Z,0,Hanya mereka berjuang untuk BBM tapi yang lain mampu lihat aja..🤦‍♂
57,Immanuel limbong,2022-09-14T07:02:34Z,2022-09-14T07:02:34Z,0,"Ini masalahnya bukan harga bensin, tapi subsidi yang dikurangi. Subsidi sebenarnya adalah pemangkasan harga bensin yang sebenarnya 17.000 menjadi 10.000 untuk pertalite, jika pemerintah terus menerus memberikan subsidi, pemerintah bisa mengalami kebangkrutan, belum ditambah polusi udara, pelebaran jalan dan pergusuran yang bisa memakan biaya miliaran bahkan trilunan, yang awalnya dari subsidi bbm."
58,Mohd Noor,2022-09-14T05:47:30Z,2022-09-14T05:47:30Z,0,Sejak dulu hingga sekarang asyik demo memanjang gimana lndonisia hendak aman damai
59,Angel Lita,2022-09-14T03:59:12Z,2022-09-14T03:59:12Z,0,Ayolah rakyat bersatu.. buat pemerintah turunkan bbm
60,REANZ CHANNEL,2022-09-14T03:53:16Z,2022-09-14T03:53:16Z,0,kdna ada demo krna kesalah sypa..klo pemerinta memikirkan rakyat kecil  tdk akan ada demo
61,fanza 89,2022-09-14T03:35:38Z,2022-09-14T03:35:38Z,0,"Saya orang awam saya suka demo apa lg masalah kenaikan harga bbm. Mahasiswa org pintar2 karena mereka sekolah apakah org yg pintar memggunakan otot bukan otak,,,, yg anarkis tidak mewakili rakyat sedikitpun tp malah membuat kerusakan."
62,Yee Yoo,2022-09-14T01:05:18Z,2022-09-14T01:05:18Z,0,Begitu kejamnya petinggi di negri ku... Saat mereka mengemis minta suara kami setelah itu rakyat yg jd pengemis. Tuhan.... Beri kami pemimpin yg baik akhlaknya dan jauhkan negri kami ini dari pemimpin berakhlak buruk.
63,Uwais Al qorni,2022-09-13T20:42:54Z,2022-09-13T20:42:54Z,0,Sepertinya ini mahasiswa mahasiswa yg sering ngamar di kost kost an Ama pacar nya nih 🤭🤭🤭
64,Ely Akustina,2022-09-13T14:03:14Z,2022-09-13T14:03:14Z,0,Hanya penghianat bangsa yg menaikan bbm di saat kondisi saat ini...maju terus maha siswa
65,UNCLE BUDS,2022-09-13T13:43:22Z,2022-09-13T13:43:22Z,0,"Suara terbanyak Pdip di Provinsi mana ya bro, Sekedar nanya ini😁🤭"
66,Hala madrid,2022-09-13T12:45:41Z,2022-09-13T12:45:41Z,0,Cebong seketika mendukung pendemo..
67,Hala madrid,2022-09-13T12:45:09Z,2022-09-13T12:45:09Z,0,Mana projo yg kemarin teriak2 mahasewa??
68,Cipto Gunawan,2022-09-13T03:20:04Z,2022-09-13T03:20:04Z,0,salam mantafff :)
69,Bang Jaya05 channel,2022-09-13T03:03:14Z,2022-09-13T03:03:14Z,1,"Ini lah mahasiswa yg sesungguhnya.. berani membela kepentingan rakyat,memperjuangkan kesejahteraan rakyat.. dan mempunyai pikiran dan hati yg mulia.. semoga kesehatan dan kemakmuran selalu di berikan Allah ke pada kalian.. amin"
70,Anggi Arizal,2022-09-13T02:37:52Z,2022-09-13T02:37:52Z,0,"Sedikit hanya ratusan,mari di ciptakan ratusan ribu"
71,Jefri Guoca,2022-09-13T00:13:09Z,2022-09-13T00:13:09Z,0,dijajah pemerintah sndiri 😔😒
72,M Harry,2022-09-12T22:27:54Z,2022-09-12T22:27:54Z,0,"Menurutku harganya aneh pertalite ron 90 jika tidak di subsidi harganya 17rb, sedangkan pertamax non subsidi ron 92 harganya 14.500 dan pertamax juga pemerintah ikut ngatur&quot; harganya.<br>Lalu anggaran untuk pengamanan demo kan tidak sedikit contoh aja aksi demo 212 itu mencapai 76 miliar dan sekarang bayangkan demo di dimana&quot; dan berbagai daerah berapa tuh biaya pengamanannya<br>Pemerintah lebih suka duitnya di pakai untuk pengamanan demo daripada di gunakan untuk mensubsidi bbm<br>Di alihkan bantuan BLT? Bantuan seperti itu rawan sekali di korupsi dan itupun di hitung&quot; hanya 5rb perhari<br>Be smart ajalah jangan mau di kibulin<br>Mohon maaf ibu puan jangan harap rakyat memilih anda"
73,Danz  Jsg,2022-09-12T19:35:55Z,2022-09-12T19:35:55Z,0,"Jok jok,Luh jd presiden nyusahin rakyat trs dan bkin mslh trs kepemimpinan loh."
74,Euis Sofia,2022-09-12T18:14:50Z,2022-09-12T18:14:50Z,0,Reseh amat yah kasian anak anak sekolah cuma naik jadi 10rb ajah rame amat Indonesia paling murah tau seluruh dunia naik terus mass Indonesia ga naik bangkrut dong . Aku orang Indonesia yg ada di USA lagi numpang nyari makan bisa nolongin kluarga juga yg di kmp tau ga di Amerika kalau di rupiah kan harga Benson 60rb per liter
75,MugenFarm,2022-09-12T17:57:20Z,2022-09-12T17:57:20Z,0,Kl gue presiden.. gue kasih harga 6rb perliter....pertalite....<br><br>Gmn ? Setuju
76,Macaw Cntik,2022-09-12T16:27:02Z,2022-09-12T16:27:02Z,1,Azazil dazal Mengarang MINYAK ITU DI NYALAIN NANTINYA BERKIBAR KIBAR BENDERA SEPERTI LAUTAN API 🔥 HARI PEMBALASAN DIPADAMKAN OLEH AIR HUJAN  SUNAMI GEMURUH MAKA IA AKAN TERDIAM...
77,Andy Landro Hutahaean,2022-09-12T16:25:12Z,2022-09-12T16:25:12Z,0,"Semakin banyak kadrun turun gunung,penghancur kerukunan antar umat beragama<br>Ingat Idiot Indonesia negara beragama,yg sangat cinta keutuhan NKRI .KALAU GAK cocok tinggalkan Ibu Pertiwi.<br>Kalian sampah masyarakat<br>Kepala pemerintahan atas pilihan rakyat.<br>Kami rakyat sangat cerdas.<br>Mana yg kerja pro rakyat mana kadrun turun lapangan buat kehancuran NKRI"
78,david thezar,2022-09-12T15:31:40Z,2022-09-12T15:31:40Z,0,bbm naik utk apa? utk uang biaa bayar utang 7000triulum xan 2024 memilu pake uang brp triulun xan rusuh krn bbm naik tidak betul  presiden omong kosong.... bukti dah naik demo rusuh <br>2tim 3:1-5 makin kesukitan  waktu dikit maslah besar <br><br>klo maubtahu waktu dikit?? silahkan JWORG  Dibantu kita bisa selamat... pelajar bagaimana rendah hati iman allah Yehuwa bantu selamat????
79,TV POLICE LINE,2022-09-12T15:03:20Z,2022-09-12T15:03:20Z,0,Bbm naik ke istana
80,Tenee nie,2022-09-12T14:57:43Z,2022-09-12T14:57:43Z,0,Hancurkan pemerintah dzolim ...
81,Mr Big,2022-09-12T14:36:01Z,2022-09-12T14:36:01Z,0,Mahasiswa dengan masa depan suram kelakuannya jg begitu....
82,Henderi Ri,2022-09-12T14:09:13Z,2022-09-12T14:09:13Z,0,Mau nya disupsidi terus gemana mau maju negara
83,Zaenal Mustaqin,2022-09-12T13:23:45Z,2022-09-12T13:23:45Z,0,"ayo mahasiswa rakyat mendukung mu, bangsa dan rakyat ini yang menjerit  membutuhkan  aksi mu, supaya para elit penguasa tidak sewenang berkuasa"
84,Nambah Teros,2022-09-12T13:07:46Z,2022-09-12T13:07:46Z,0,"Enta siapa yg salah, BBM naik rakyat demo,  waktu pembagian  BLT kok di ambil"
85,rendra,2022-09-12T13:06:57Z,2022-09-12T13:06:57Z,0,BBM naik gapapa. Kan aku naik sepeda lebih sehat. Alhamdulillah
86,Maswoko Saroya,2022-09-12T13:06:11Z,2022-09-12T13:06:11Z,0,BBM TURUN KALO JKW TURUN
87,Faby nahak,2022-09-12T13:04:20Z,2022-09-12T13:04:20Z,0,Ngapain pihak kepolisian pasang kawat duri segala. Cukup saja sebagai aparat penegak hukum kawal saja mahasiswa untuk menyampaikan aspirasi bukan jadi benteng untuk menghalangi gerakan mahasiswa. <br>Maju terus mahasiswa dan pemuda✊
88,John hendra,2022-09-12T11:50:08Z,2022-09-12T11:50:08Z,0,Mereka membela... rakyat kecil😭😭😭😭😭😭😭😭
89,John hendra,2022-09-12T11:49:37Z,2022-09-12T11:49:37Z,0,Saya pihak d mahasiswa
90,Yuliana ero Lejap,2022-09-12T11:26:37Z,2022-09-12T11:26:37Z,0,"HARGA BBM NAIK MAKA HARGA OJEK NAIK RP 20000 PER SATU KILO METER ,,"
91,Yuliana ero Lejap,2022-09-12T11:24:10Z,2022-09-12T11:24:10Z,0,"HARGA BBM NAIK MAKA HARGA ANGKOT DAN HARGA TAKSI NAIK , RP 20000 PER SATU KILO METER ,, HITUNG KILO METER ,,"
92,BOGARES SLAWI,2022-09-12T10:27:47Z,2022-09-12T10:27:47Z,0,Demo ngga di rewes..percuma. ..sekolah tinggi😭😭😭😭😭
93,Dofan Repatas,2022-09-12T06:48:46Z,2022-09-12T06:48:46Z,0,INDONESIA bisa berubah kalau semua Mentri harus di ganti biar Indonesia bisa maju
94,Properti DKI,2022-09-12T05:00:27Z,2022-09-12T05:00:27Z,0,"<b>Pemerintahan si dungu jkw ini Sangat Keterlaluan Sekali Jahatnya, Kebiadabannya, Ketololannya, Penghianatannya, Korupsi2nya, Kebohongan2nya, dasar Memang Bener2 Penipu asli, Bener2 Serakah, Seluruh Rakyat Tdk rela, Tdk ihlas, Bener2 Najiss kalian ini, Sangat Tdk Pantas duduk di istana, dpr dajjal itu para Musuh Rakyat...!!!!</b>"
