,author_name,published_date,updated_date,like_count,text
363,Herry,2020-10-14T02:41:40Z,2020-10-14T02:41:40Z,0,Kami rakyat bisa lebih tegas membela hak kami dan keadilan bagi kami..
364,PKU BANDA FISHING,2020-10-14T02:36:28Z,2020-10-14T02:36:28Z,0,Yg menjalankan. Hidup &amp; kehidupan itu masyarakat.....seharusnyalah yg sudah berhubungan dng kehidupan itu utk semua yg berkompeten melakukan musyawarah &amp; mufakat tentang apa2 yg hrus diputuskan.....tdk memaksakan kehendak terhadap keputusan yg diambil.....itu baru adil &amp; tdk menimbulkan miscomunicatin....itu saja kok repot....indonesia satu...indonesia maju....NKRI harga mati...
365,MUFAR,2020-10-14T02:33:00Z,2020-10-14T02:33:00Z,0,Draftnya mana pak saya mau bca
366,made fucker fucker,2020-10-14T02:32:32Z,2020-10-14T02:32:32Z,0,Polisi itu di hapus bisa gak sih kalongaada demonkerjaanya pungli sama aja lah polisi dpr itu kalo polisi pamong praja kerjaanya menindas orang miskin yang lagi cari nafkah apa coba gunanyaa??
367,yusri amir,2020-10-14T02:32:08Z,2020-10-14T02:32:08Z,0,"Apa yang dilakukan Mahasiswa JELAS sebuah PERJUANGAN u/ MEMPERBAIKI masa depan calon2 pencari kerja,<br>Tapi tindakan membakar fasilitas Negara jelas merupakan tindakan PIDANA yg tdk bisa ditolerir,<br>Namun tindakan Polisi SANGAT JELAS menunjukkan AROGANSI &amp; KEBRUTALAN serta PENYALAHGUNAAN WEWENANG yg tergolong tindakan PIDANA dan inipun tdk bisa ditolerir,<br>APAPUN ITU DARI SABANG SAMPAI MERAUKE KITA BERSAUDARA KARENA KITA INDONESIA..."
368,Nhia Ateja,2020-10-14T02:14:31Z,2020-10-14T02:14:31Z,0,"Gak perlu MK percuma saja meski itu jalur konstitusi, rakyat sudah ngerti !!!"
369,Septih Septih,2020-10-14T02:06:24Z,2020-10-14T02:06:24Z,0,"Polisi.,mainhakim main.,,hntamorang kaupikir anakkau.,,polisi sprtiini.,,indonesia hancur"
370,Septih Septih,2020-10-14T02:03:54Z,2020-10-14T02:03:54Z,0,"Astagfirulohhaladzim..,,,polisi mainhakim tegabener.,,orangdemo.,,demiindonesia.,,polisi mnghakimi"
371,dwi wafa,2020-10-14T02:02:18Z,2020-10-14T02:02:18Z,0,Sudah tdk bisa dipercaya lg
372,Retno Setyaningsih,2020-10-14T02:00:12Z,2020-10-14T02:00:12Z,0,Polisi nangkep 1.000 mahasiwa jadi kami membunuh polisi hingga hampir 500 oknum polisi
373,Lufiah Musyfiq,2020-10-14T02:00:02Z,2020-10-14T02:00:02Z,0,TRENDINGKAN
374,Rini Sb,2020-10-14T01:55:09Z,2020-10-14T01:55:09Z,0,Tugasmu mengayomi<br>Tugasmu mengayomi
375,Afshi Ozi,2020-10-14T01:52:46Z,2020-10-14T01:52:46Z,0,"Selalu bilang hoak selalu bilang ada provokator demo di tunngangi kepentingan ,woi apa itu pokus kalian tuntutan mahasiswa rakyat itu yang kalian jawab bukan jawaban hoak provokator ditunggangi pihak asing tegas sama rakyatnya sendiri kejam kata katanya pejabat sekarang manusia Indonesia demo dihadapan pemerintah polisi seperti hewan , semoga azab dunia akhirat masing-masing akan menanggung sendiri"
376,Fera Tri Puspita Sari,2020-10-14T01:49:46Z,2020-10-14T01:49:46Z,0,Ini yg mengeluarkan UU lagi pandemik gini harus nya dituntut karena memancing reaksi publik. Ga bisa gtu udah pandemik aja dikeluarinnya. Pdhal tangani dlu pandemik aja belum beres
377,Agisdestia Melisa,2020-10-14T01:45:23Z,2020-10-14T01:45:23Z,0,manusia jaman sekarang..mudah terprovokasi dan mudah marah..mudah percaya dan terhasut hoaxs dimedia sosial...lebih percaya media sosial dari pada akal sehatnya...semoga semua ini cepat berlalu..(Aamiin)
378,sena sena,2020-10-14T01:41:05Z,2020-10-14T01:41:05Z,0,"Maaf pak jok rakyat sdh tidak percaya lagi dgn ucapan anda,sdh bosen dgn janji ngibulmu"
379,j toram,2020-10-14T01:39:02Z,2020-10-14T01:40:54Z,0,"Pulisinya bayar takutnya, tes psikotes gak tu.<br><br>Jadi demo kita hanya di anggap di tunggangi aktor, astaga"
380,Aida Syafira,2020-10-14T01:35:20Z,2020-10-14T01:35:20Z,0,"kami ingin Indonesia damai dan tentram... tapi mengapa pemerintah senjata pamungkasnya selalu HOAX. apa tidak ada lain untuk mengayomi rakyat Indonesia?... ada ini hoaxs, ada itu hoaxs, apa-apa selalu berkata hoaxs, yang jadi korban rakyat, yang real yang mana.... rakyat sudah bosan perkataan hoaxs sepihak, kalo mendukung kepentingan pribadinya diam, jika merugikan kepentikan pribadinya selalu bilang hoaxs..."
381,aditia ardian,2020-10-14T01:31:03Z,2020-10-14T01:31:03Z,0,yakin POLISI ga mulai duluan?makanya jgn nembak gas air mata dluan klo ga mau anarkis...?
382,Reza Agusta,2020-10-14T01:29:04Z,2020-10-14T01:29:04Z,1,"Once Upon a Time,,<br>Saya mengingat lagi bahwa.. di suatu masa dimana akan adanya golongan yg berkuasa..<br>dan disitu kita sulit menilai, yg baik itu ternyata buruk dan yg buruk itu ternyata baik...<br>Selamat Datang Akhir Zaman..."
383,Nafii kartasim,2020-10-14T01:26:04Z,2020-10-14T01:26:04Z,0,Terus yg mau percaya sama bacot yg selalu bohong itu siapa ?
384,Gandung Surya,2020-10-14T01:24:19Z,2020-10-14T01:24:19Z,0,Ingat ini semua tidak akan terjadi jika dpr tidak mengesahkan omnibuslaw
385,NazarStory,2020-10-14T01:21:19Z,2020-10-14T01:21:19Z,0,Bener kata rocky gerung pembuat hoax terbesar itu adalah pemerintah . 🙄 sedih melihat brutalitas polisi . Kalo di papua udh selesai polisi kayak gitu. Jadi inget kejadian polisi tewas saat pengamanan demo beberapa tahun lalu di Papua.
386,JODI TRIWALDI,2020-10-14T01:16:50Z,2020-10-14T01:16:50Z,0,gausah goblok lahh playing victim diculiklah. berdasarkan pengalamanku kalau demonya sekedar memberi orasi.polisinya pun asik malah kalau diajak ngobrol pun asik aja. sekarang tergantung aksinya kalau damai sama samaa enak. kalau anarkitis ywdah w dukung pak polisi membalasnya.
387,raden bentar CHANEL,2020-10-14T01:12:55Z,2020-10-14T01:12:55Z,0,Yg pilih Jokowi mamam tuh pilihan mu ya nikmatin jngn di demo
388,IVAN LOMBOK,2020-10-14T01:11:56Z,2020-10-14T01:11:56Z,0,Polisi duit !! Haha bubar kalian jing
389,s4uce,2020-10-14T01:09:25Z,2020-10-14T01:09:25Z,1,Panjang umur perlawanan bung
390,karinn Robanni,2020-10-14T01:09:04Z,2020-10-14T01:09:04Z,0,MASYARAKAT GA PERNAH TAKUT BROO...<br>YG TAKUT LO LO ORANG....  😂😂😂😂<br>LUCU LO CUK....😂😂😂
391,Rkaaa,2020-10-14T01:05:37Z,2020-10-14T01:05:37Z,0,Polisi menang di tampilan dan senjata baku hantam tangan kosong kalau polisi tidak anarkis kami tidak akan melempar molotov
392,Rkaaa,2020-10-14T01:04:50Z,2020-10-14T01:04:50Z,0,Ban BBC news
393,Sweet Lolipop,2020-10-14T01:03:30Z,2020-10-14T01:03:30Z,0,Soekarno said: ganyang Malaysia<br>Children &amp;grand children Soekarno : ganyang rakyat kecil
394,Arum World,2020-10-14T01:02:59Z,2020-10-14T01:02:59Z,0,Polisi gak mukul? Polisi aja ada yg masih tilangan ilegal
395,21 Muhammad Ilham,2020-10-14T01:00:55Z,2020-10-14T01:00:55Z,1,Hoax yang bener mengayomi masyarakat itu bapak tni
396,chilverse,2020-10-14T00:59:48Z,2020-10-14T00:59:48Z,1,"<a href=""https://www.youtube.com/watch?v=d_ogyVC1Ybk&amp;t=5m42s"">5:42</a> 😂salut sama emak&quot;Masi sempat nya jualan di tengah keributan"
397,Fizar Permana,2020-10-14T00:58:10Z,2020-10-14T00:58:10Z,1,saya dlu ingin sekali jadi polisi <br>tpi sekarang sumpah pengen rasanya bubarin polisi
398,Fizar Permana,2020-10-14T00:57:11Z,2020-10-14T00:57:11Z,2,semoga polisi kena azab
399,Fizar Permana,2020-10-14T00:56:39Z,2020-10-14T00:56:39Z,1,klo polisi kaya gini terus mending bubar
400,chilverse,2020-10-14T00:56:25Z,2020-10-14T00:56:25Z,0,"Pak Jokowi jangan cuma bicara aja kenapa gak batalkan aja langsung biar masalah nya kelar , ingat pak korona kok cerita nya hilang kemana Corona ?"
401,chilverse,2020-10-14T00:53:14Z,2020-10-14T00:53:14Z,0,Btw gas air mata itu yg kena apa nya ya asapnya ?
402,Deny Dewantara,2020-10-14T00:52:57Z,2020-10-14T00:52:57Z,0,"Polisi cuma berani sama rakyat,klo berani berangkat ke papua lawan OPM brani ga"
403,Pebri Ziosandy,2020-10-14T00:45:13Z,2020-10-14T00:45:13Z,0,Halah halahhhh bohong trsss
404,Lanny Achdar,2020-10-14T00:39:58Z,2020-10-14T00:39:58Z,0,Masyarakat tidak salah. Kamu aja yg suka hoaks
405,Jabra'un Magic Chess,2020-10-14T00:39:33Z,2020-10-14T00:39:33Z,0,Bapak mungkin berfikir akan berkuasa seribu tahun... Tinggal tunggu bom waktu saja pak.
406,Tecno Music,2020-10-14T00:29:57Z,2020-10-14T00:29:57Z,0,"Kenapa ga puan aja demo ke rumahnya, hancurin rumahnya"
407,Yogi Kurnia,2020-10-14T00:27:39Z,2020-10-14T00:27:39Z,0,polisi alat pendukung omnibus law
408,Mat Gele Official,2020-10-14T00:25:45Z,2020-10-14T00:25:45Z,0,Sueee polisiii
409,M Rafly Dwi,2020-10-14T00:25:44Z,2020-10-14T00:25:44Z,2,Cuma media BBC yang membela rakyat
410,Mochamad Naufal,2020-10-14T00:21:09Z,2020-10-14T00:21:09Z,0,"bapa petinggi situ sehat! rakyat di telantarkan,itu yg di nama kan mengayomi situ, yg waktu itu ngemis untuk memilih anda tetapi anda ketika sudah di pilih tidak mau mendengar perkataan kami!"
411,Umi Mudiharti,2020-10-14T00:14:00Z,2020-10-14T00:14:00Z,0,Sht sllu smua kadrun koropsi KAMI moga cpt sdr umur gda yg tw jgn tbar fitna gjlas hdup tkn abadi smua or da masa 2 jaya redupnya pasti ada berbenah diri sendiri jd or baik dan bermartabat brakhaq pondasi or hdp mnjdi baik dunia maupun akhirat kelak AMIIIN 🙏♥️👍
412,Bagus Pram,2020-10-14T00:13:32Z,2020-10-14T00:13:32Z,0,Polisi nya bukan warga indoneesia semua <br>Kayak penjajahan negri sendiri
413,Umi Mudiharti,2020-10-14T00:12:56Z,2020-10-14T00:12:56Z,0,Sht sllu smua mahasiswa buruh tnpa kurng suatu ap pun AMIIIN 🙏♥️👍
414,Umi Mudiharti,2020-10-14T00:12:32Z,2020-10-14T00:12:32Z,0,Sht sllu bpk Presiden&#39;Jokowi dan kluarga jg jajaran X brsama TNI rkyat Indonesia amn damai sejahtera AMIIIN 🙏♥️👍
415,Hen dra,2020-10-14T00:00:12Z,2020-10-14T00:00:12Z,0,Pedemo mau demo aja di tangkap. Polisi siksa pedemo sampai mati biasa aja tuuh. Mau jadi apa nih negara. Apa dibiarkan terus
416,Nurdin Toha,2020-10-13T23:59:43Z,2020-10-13T23:59:43Z,0,Justru pemerintah lah pihak pertama bikin rusuh
417,Nurdin Toha,2020-10-13T23:55:15Z,2020-10-13T23:55:15Z,0,Hidup pendemo
418,HMV GARAGE,2020-10-13T23:52:47Z,2020-10-13T23:52:47Z,0,Saya lebih takut rakyat takut untuk bedemontrasi lagi di bandinh takut krna kerusuhan yang mereka buat
419,Johan Erwanda,2020-10-13T23:48:31Z,2020-10-13T23:48:31Z,0,Berita macam apa ini
420,Popon Aja,2020-10-13T23:48:31Z,2020-10-13T23:48:31Z,0,Setujuu... tangkepin aja yg bikin anarkis....
421,SAMEN WADUNG,2020-10-13T23:48:10Z,2020-10-13T23:48:10Z,0,Hmmmmm   apunnnn...makan dulu ah..
422,ungoogle zig,2020-10-13T23:44:32Z,2020-10-13T23:47:09Z,0,Kalau aku jd polisi trus dipukul dilempari batu...tak incer yg nglempar tak buat samsak....dipecat ndak masalah.....wong musuhnya DPR kok polisi sasarannya....tugas polisi hanya melindungi aset sarana negara. Tak peduli siapa presiden dan DPR nya....sejak duku seperti itu
423,Only Nn,2020-10-13T23:43:57Z,2020-10-13T23:43:57Z,0,Kalian klo cinta Indonesia tlg jgn memecah belah.. jgn mengadu mahasiswa dan polisi. Yayasan LBHI bukan mengayomi mlh menyulut emosi. Ya wajar smua org marah..Krn ada keributan. Tapi siapa yg buat smua.. Omnibus law blm jln... Knp sdh ditolak.. TDK ada org yg bilang mknan ga enak klo blm dimakan.. itu namanya dilandasi kebencian. Bukan prikemanusiaan.tlg akal sehat dipakai. Kalian yg demo jg sdh kasih apa sih utk negara ini tlg jgn hancurkan.ksian beban negara bertambah jatah rakyat buat beresin smua anarkis kalian.rakyat bawah sih ga tau apa&quot;. Mknnya turun ke jln tiap hari tny sama mereka.jgn cuma ikutin ajakan yg viral aja
424,muhamad rofii,2020-10-13T23:42:30Z,2020-10-13T23:42:30Z,0,Mestinya ini tidak terjadi kalau DPR dan Pemerintah Tidak arogan dan mau mendengar Suara rakyat dan memberikan penjelasan.
425,Arshavin El khaizan,2020-10-13T23:40:21Z,2020-10-13T23:40:21Z,0,Polisi brutal anjayyyy.... kayak lo ga punya anak aja...
426,Muhamad Isa,2020-10-13T23:28:06Z,2020-10-13T23:28:06Z,0,"Yg tegas itu memerangi korupsi ,bkn kpd rakyat kecil,beraninya hanya sama org kecil,coba sama koruptor,kejahatan,"
427,Lisma Wati,2020-10-13T23:25:19Z,2020-10-13T23:25:19Z,0,Polisi Arogan sudah ditangkap dihakimi sediri ndak punyahati....
428,KP - Adiyatma Nur Hidayat,2020-10-13T23:24:47Z,2020-10-13T23:24:47Z,0,Terending
429,Sampang Aggung,2020-10-13T23:22:38Z,2020-10-13T23:22:38Z,0,Segala keputusan pemerintah saya menghargai.SATU HAL YG TIDAK SEHARUSNYA DILAKUKAN PEMERINTAH..YAITU MEMBERI KEWENANGAN PADA POLISI UNTUK MENANGANI HAL SEMACAM INI KARENA TIDAK BISA DI PERCAYA TINDAKANYA..SAYA YAKIN JIKA TNI YG BERTINDAK AKAN LEBIH KONDUSIF
430,Murni Djale,2020-10-13T23:20:50Z,2020-10-13T23:20:50Z,0,Kalimat pemerintah hanya bisa bilang hoax dan hoax.....
431,Advan suryo S,2020-10-13T23:19:22Z,2020-10-13T23:21:59Z,0,Ko anarkis ya ?<br>Hmmm ...... begitu mengayomi
432,DikiDrajat,2020-10-13T23:17:25Z,2020-10-13T23:17:25Z,0,"Dari durasi 8 menit lebih 3 detik, penyampaian tentang brutalitas aparat cuma kurang dari 3 menit. Timpang, keliatan framingnya"
433,Dbjdjxn Djxjkdkdj,2020-10-13T23:13:54Z,2020-10-13T23:13:54Z,0,"Gimana gak anarkis, presidennya aja loyo gak berani lindungin pendemo. Udah lah gak usah munafik, kalo rezim ini lebih parah daripada rezim orde baru. Coba lihat dulu zaman pak sby, beliau di demo, dihujat segala macam tidak pernah ada dalam niat beliau untuk memenjarakan rakyatnya. Kalo sekarang, anda mengkritik, tiba tiba hilang dah anda ditangkep terus dituduh narkoba. Udah lah, memang beda mental lulusan TNI sama lulusan tukang kayu."
434,Gerald,2020-10-13T23:09:51Z,2020-10-13T23:09:51Z,2,"setiap hari putar lagi gugur bunga karna jujur ane merasa sakithati,sedih atas smua yang tlah terjadi di negri ini, pahlawan berjuang memperebutkan kemerdekaan indonesia bukan untuk maksud melihat para elit politik hidup mewah dibawah penderitaan rakyat kecil, tpi para pahlawan merebutkan kemerdekaan agar anak cucu kita bisa hidup damai dan aman dinegrinya sendiri, bukan sperti skrng yang apa apa ditangkap, kritik sdikit ditangkap, komen dikit dilaporin, demo dikit dibilangnya ditunggangi, sudah muak dengan para elit politik"
435,Indra Setyaji,2020-10-13T23:09:15Z,2020-10-13T23:09:15Z,0,kalau memang disinformasi tolong undang-undang kontroversi yang sudah ditanda tangani secara resmi dan asli dengan tanda tangan pemerintah dan DPR segera dilounching ke masyarakat biar tidak simpang siur dengan berbagai versi termasuk polisi juga harus tau jangan lah sedikit2 nyalahin rakyat tapi juga termasuk introspeksi cara2 yang dipih juga dalam menertibkan demonstran yang notabene rakyat bangsa ini sendiri apakah mmng sudah betul cara-cara mereka sudah sesuai nilai-nilai Pancasila atau blm ?kl macam Anarko wajib diberantas krn mereka macam didesign buat ngacaukan setiap ada demontrasi mahasiswa /rakyat lainnya cm anehnya mereka macam dipelihara sejak lama
436,Eddy Djuniarto,2020-10-13T23:07:04Z,2020-10-13T23:07:04Z,0,Klo demo sdh anarkis ya polisi hrs bertindak jgn salahin aparat
437,koki kampoeng,2020-10-13T23:02:10Z,2020-10-13T23:02:10Z,0,"Pak presiden yg terhormat,knapa baru anda jelaskan tentang UU trsbut disaat rakyat aksi demo trjadi.knapa TDK dr awal awal sblm UU itu disahkan.kami rakyat kecil yg TDK tahu apa apa tntang politik.tapi tolonglah kami.dulu anda pelukan suara kami tuk mndulung anda duduk disinggasanah.skarang stlah keinginan anda terpnuhi mnjadi sang penguasa,anda mnindas kami.dimana hati nuranimu wahai sang penguasa."
438,Muklisin Ahmad pauzan,2020-10-13T22:58:48Z,2020-10-13T22:58:48Z,0,Waspada kalau pak Jokowi mundur koruptor dan mafia tertawa
439,koki kampoeng,2020-10-13T22:57:47Z,2020-10-13T22:57:47Z,0,Polisi Indonesia TDK punya hati nurani.smoga anak keturunannya akan LBH trsakiti dr apa yg mteka lakukan pada rakyat.<br>Biadab laknatullah.
440,Raichul Amri Ramirh,2020-10-13T22:56:13Z,2020-10-13T22:56:13Z,0,"Terkadang tak tau apalah maksud elit politik diatas. Dengan melempar hoax, kemudian di goreng liar oleh mahasiswa. Apakah tak kasian. Bermusuhan boleh tapi jangan lah orng lain di suruh berkorban."
441,Gerald,2020-10-13T22:56:08Z,2020-10-13T22:56:08Z,1,5.KEADILAN BAGI SELURUH RAKYAT INDONESIA<br><br>RAKYAT YANG MANA YANG MERASA SUDAH ADIL?
442,jamal,2020-10-13T22:43:30Z,2020-10-13T22:43:30Z,0,"Yakin ngomong mahasiswa anarkis?? Coba di lihat seberapa brutal perusahaan yang menggerogoti paru paru dunia, 2016 lalu 75% luas wilayah Kalimantan Timur sudah menjadi konsesi pertambangan batubara... jadi lebih anarkis yang mana?<br>Polisi di sna bersenjata, mahasiswa tanpa senjata dan ada aja polisi yang berani main keroyokan<br>Dan Pak Jokowi kalo mau negaranya lebih maju bapak sendiri harus merdeka dulu .... jangan mau di perbudak oleh PDI,,, omongan bapak sekarang sudah tidak di percaya rakyat, kecewa kami dengan bapak. Saat demo sedang berlangsung bapak ilang kemana??? Liat itik?? Gunanya apa??  Dan tiba2 muncul dengan penjelasan yang saya yakin 100% itu lihat teks"
443,Ida Irawati,2020-10-13T22:32:57Z,2020-10-13T22:32:57Z,0,Pak Mahpud apakah pemerintah bisa bersikap tegas tidak kepada para Polisi yg Anarkis?.. Jgn hanya Rakyat dan Mahasiswa yg dijadikan kambing hitam..
444,iwan putra,2020-10-13T22:08:47Z,2020-10-13T22:08:47Z,1,Disuruh ke MK sedangkan di MK juga para kawan rezim banteng...😂😂😂 mampus lah rakyat kalah telak
445,iwan putra,2020-10-13T22:05:41Z,2020-10-13T22:05:41Z,0,Lanjutkan bar bar kalian sampe ngaciro nyungsep😂
446,Natajaya,2020-10-13T22:04:13Z,2020-10-13T22:04:13Z,0,"Wapres diem diem Bae ,lagi jalan halan sama istri cantik ya ?"
447,Velisa Maharani,2020-10-13T22:03:14Z,2020-10-13T22:03:14Z,1,"kalau memang hoak , knp baru ngomong sekarang .. knp dari demo pertama kalian diam saja para pemerintah..<br>dan yg anarkis itu siapa , polisi yg anarkis .. pendemo tidak anarkis kalau di sambut dengn baik , bukan di sambut dg gas air mata .!!"
448,Roch Hendrawati,2020-10-13T22:02:32Z,2020-10-13T22:02:32Z,0,Main tangkap! Hargailah tuntutan mereka! Masyarakat Indonesia  !
449,Ardova Johanes,2020-10-13T21:52:47Z,2020-10-13T21:52:47Z,0,"Kalau demo anarki di tangkap, seharusnya polisi yang berutal di copot. Yang fair dong boss"
450,din payung,2020-10-13T21:52:06Z,2020-10-13T21:52:06Z,0,Jommmm hapuskan polis
451,ARYA MERPATI PUTIH,2020-10-13T21:45:35Z,2020-10-13T21:45:35Z,0,Generasi mecin mahasiswa gak tau omnibuslow pada tidak paham dan kena hoax hahaha
452,ARYA MERPATI PUTIH,2020-10-13T21:44:40Z,2020-10-13T21:44:40Z,0,Tembak mati perusuh...omnibuslow memangkas perizinan usaha good
453,emelly ana gilbert,2020-10-13T21:38:23Z,2020-10-13T21:38:23Z,0,Pengen ngetik jdi males. Percuma panjang lebar. Intinya cuma Miss komunikasi. Yg salah siapa? Yg salah yg puny hp bukan buat cari tau UU cipker yg asli dan bukan cuma hoak memancing kerusuhan. Malah buat nonton bok&#39;&#39;&#39;&#39;
454,Kanak Kanak jogang,2020-10-13T21:28:30Z,2020-10-13T21:28:30Z,0,"Mfud,klo gk bersalah knp harus takut,,,nenek moyangku adlh petarung n pejuang...."
455,Kanak Kanak jogang,2020-10-13T21:27:24Z,2020-10-13T21:27:24Z,0,Presiden baca ya???ko’ bisa hafal??oya aku lupa klo ada text jalan di kamera....aku yg bodoh atau aku yg dibodohi??
456,Amanda Ellen Cecillya,2020-10-13T21:20:30Z,2020-10-13T21:20:30Z,0,<b>STOP</b> <b>BISNIS</b> <b>COVID</b><br><b>KARENA</b> <b>DEMO</b> <b>BESAR</b> <b>TIDAK</b> <b>ADA</b> <b>YANG</b> <b>POSITIVE</b> <b>COVID</b> <b>.</b>
457,yutup ngasal,2020-10-13T21:16:42Z,2020-10-13T21:16:42Z,0,Tinggal cabut omnibusnya apa susahnya
458,Neli Ainul Mardiah,2020-10-13T21:10:59Z,2020-10-13T21:10:59Z,0,Polisi asyik menangkap kami.....😂😂😂😂dimana objektifnya....
459,Sagita Prima,2020-10-13T20:52:00Z,2020-10-13T20:52:00Z,0,Moco teks
460,354 BANTENG PUTIH,2020-10-13T20:47:46Z,2020-10-13T20:47:46Z,0,"Provokator.klau demo knpa ?? Ngerusak fasilitas,mnlemperkn polisi apkh dbnerkn.polisi itu mnudia darahny sm merah jg sakit.jgn blik fakta"
461,nonton youtube,2020-10-13T20:43:53Z,2020-10-13T20:46:02Z,0,"Tolong proses tuh polisi yg emosi di menit <a href=""https://www.youtube.com/watch?v=d_ogyVC1Ybk&amp;t=5m04s"">5:04</a>"
462,yan arsenal,2020-10-13T20:43:03Z,2020-10-13T20:43:03Z,0,berarti yang harus di tindak itu orang2 depeer PAK
463,Sugi Ceper,2020-10-13T20:25:45Z,2020-10-13T20:25:45Z,0,2 priode indonesia cacat hukum
464,Alief Snc,2020-10-13T20:22:29Z,2020-10-13T20:22:29Z,0,Uji ke mahkama konstitusi....? Ya pasti penguasalah yang dimenangkan. Kan mereka juga antek - antek penguasa. Jangan terus - terusan dibodohi sama jokowi. Sampai kapan kita mau lihat negara kita tercinta ini hancur. Prestasinya jokowi selama menjadi presiden itu apa....? Bagi para pendukungnya ya pasti pembangunan jalan tol. Tapi mereka tidak memikirkan dampak negatifnya bagi masyarakat kecil. Gara - gara banyak pembangunan jalan top ini banyak mata pencarian rakyat kecil yang hilang. Lho begok apa dungu....? Kalau mau menangkap saya karena dituduh makar silahkan. Saya tidak takut. Matipun aku rela demi menegakkan keadilan dan kebenaran. Selama di pimpin jokowi negeri ini tidak ada aman dan damainya.<br><br>DEMOKRASI TELAH DIMATIKAN OLEH PARA PENGUASA YANG BIADAP DAN LAKNATULLAH.
465,Biyan Sobiz,2020-10-13T20:22:08Z,2020-10-13T20:22:08Z,0,Kan sudah di bilang 2019 ganti yg baru .yaa kalian yg minta kalian juga yg pilih skrg rasain aja dampak nya !!
466,Yuyun Malinda,2020-10-13T20:21:19Z,2020-10-13T20:21:19Z,0,Peleerrrr ah ujung2 ya Sudah Cari kerja mash banyak perusahaan lick sampe sekarang
467,Agung Nurhikmah,2020-10-13T20:17:07Z,2020-10-13T20:17:07Z,0,KACAU ;(
468,Rio Datoo,2020-10-13T20:17:07Z,2020-10-13T20:17:07Z,0,"<a href=""https://www.youtube.com/watch?v=d_ogyVC1Ybk&amp;t=0m41s"">0:41</a> manangis beta jo dengar dorang bicara😢"
469,sidul tv,2020-10-13T20:17:06Z,2020-10-13T20:17:06Z,0,"Pak Mahmud MD ,tolong lihat sesama rakyat tidak bawa senjata rakyat hanya bermodalkan batu sedangkan polisi selalu pelepaskan gas air mata"
470,sidul tv,2020-10-13T20:14:53Z,2020-10-13T20:14:53Z,0,"Ahh dlu juga bilang katanya PKI udh g ada itu semua hoaks ternyata ada ,semua omngan mu lah yg hoaks ,hidup rakyat rakyat sudah tau anda lah biang hoaks"
471,Lukman Firmansyah,2020-10-13T20:13:31Z,2020-10-13T20:13:31Z,0,Lagian lagi tidur suruh kerja..gini deh jadi y....lain kali kalo lagi tidur jangan di bangunkan
472,Cahaya Kaka,2020-10-13T20:04:50Z,2020-10-13T20:04:50Z,0,"tolong dong anonymous, beresin negara ini..kasih faham"
473,adi firmansyah,2020-10-13T20:00:47Z,2020-10-13T20:00:47Z,0,PANTEKK LAH KAU POLISI
474,Rindi Yuliadi,2020-10-13T19:57:53Z,2020-10-13T19:59:23Z,0,Ngak mempermasalahkan pak jokowinya. Tapi pemerintahan saat era pak jokowi. <br>Udah bad filling saat berkas kasus munir hilang yang udah di kumpulkan 8 tahun saat era SBY meskipun masih belum tuntas.<br>sampai sekarang belum ketemu. Dan diLupakan
475,Robby Antonius,2020-10-13T19:57:37Z,2020-10-13T19:57:37Z,0,"Kalo masalah anarkis mah biasa kali namanya negara demokrasi. Contoh aja di US UK France Hong Kong Germany Brazil dll kalo demo lebih parah dari ini sih tapi pemerintah nya gak masalah karena itu bagian dari demokrasi. Kalo Indonesia mah negara serba setengah2, katanya bebas berpendapat tapi dibatasi UU ITE, katanya bebas demo tapi on the heat dikit langsung ditangkep serba salah bangsad"
476,Rindi Yuliadi,2020-10-13T19:55:52Z,2020-10-13T19:55:52Z,0,Miris sama kepolisian indonesia.
477,sribudiarjo arjo,2020-10-13T19:54:51Z,2020-10-13T19:54:51Z,0,"polisi juga orang,mahasiswa juga orang,coba demo yel yel ditempat dan tidak llemoar2, polisi pasti diam juga TDK bertundak ."
478,Akhlish Rahul,2020-10-13T19:53:37Z,2020-10-13T19:53:37Z,0,Polisi sehat ?
479,Arif 340 bos arif,2020-10-13T19:48:49Z,2020-10-13T19:48:49Z,1,Jokowi dan Megawati biang keroknya..
480,Arif 340 bos arif,2020-10-13T19:48:22Z,2020-10-13T19:48:22Z,1,"Polisi sudah jdi lawan rakyat,bkn mengayomi masyarakat dan melindungi rakyat mlah bikin penindasan"
481,Ahmad Hasani,2020-10-13T19:47:37Z,2020-10-13T19:47:37Z,0,"Klo massa gk di blokade kira&quot; akan terjadi kericuhan gk ya ,kan demo niat nya cuma mau nyampai kan pendapat di di hadang begitu banyak polisi ,coba di kasih jalan masuk untuk menyampai kan pendapat dah selsai demo nya ,massa anarkis wajar klo di blokade dan polisi nyemprot pkae gas air mata jga wajar klo massa nya anarkis ,tetap DPR yg enak nya  massa di adu domba sma polisi ,stelah buat UU gk keliatan lgi muka2 DPR nya"
482,Hermana Igun,2020-10-13T19:46:48Z,2020-10-13T19:46:48Z,0,&quot;ketakutan di dalam pemerintahan&quot;
483,Arshaka pond Design,2020-10-13T19:45:30Z,2020-10-13T19:51:05Z,0,Trs polisi sendiri yg anarkis adakah hukumanya?<br>Seumpama nih kita melaporkan pihak terkait yg anarkis..akankah ditanggapi sesama pihaknya<br>Susah jadi org biasa..serba salah
